Country Name,Country Code,Indicator Name,Indicator Code,_1960,_1961,_1962,_1963,_1964,_1965,_1966,_1967,_1968,_1969,_1970,_1971,_1972,_1973,_1974,_1975,_1976,_1977,_1978,_1979,_1980,_1981,_1982,_1983,_1984,_1985,_1986,_1987,_1988,_1989,_1990,_1991,_1992,_1993,_1994,_1995,_1996,_1997,_1998,_1999,_2000,_2001,_2002,_2003,_2004,_2005,_2006,_2007,_2008,_2009,_2010,_2011,_2012,_2013,_2014,_2015
Europe & Central Asia,ECS,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,2.085733441,2.58731019,2.643642684,3.026346819,3.992382546,4.33900073,5.000030247,5.361139243,5.724264591,6.589380185,8.828563038,9.616939575,10.9650053,13.35062054,15.35751475,16.2758505,16.25466395,17.05431022,17.59970107,22.17232814,22.74971092,23.50124744,24.78576758,24.55414873,24.86053119,26.03711248,26.21850959,25.59753998,25.76400036,25.33156957,25.70067371,25.90205124,25.59920468,25.26990433,24.72162809,24.30261132,23.0535672,22.86799325,23.01729232,22.65247425,22.64275636,21.99594108,21.81387322,22.36541722,16.07664658
Ecuador,ECU,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Egypt, Arab Rep.",EGY,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Euro area,EMU,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.041654302,0.078231038,0.140972197,0.201689964,0.665598313,0.909368498,1.044917973,1.274758567,1.278524067,1.836913548,2.047328145,2.517595827,3.509424358,3.753769289,4.160332517,6.1483661,6.213864672,7.467875928,8.569837129,9.5954484,11.4084032,16.2633426,17.76611182,20.89910025,26.26125805,30.51759713,32.3303559,32.41781158,33.59243009,34.73560653,35.4995608,35.47745588,36.34200805,37.69817371,36.11514275,36.41334423,36.93655195,37.06847371,35.73814759,35.88857815,35.85755309,35.58923537,35.66450283,34.73379984,34.30730284,33.78918698,33.27461803,31.36909847,31.56990287,31.06791269,30.66085386,30.53137035,29.21658411,29.05278782,30.09943985,29.04817842
Eritrea,ERI,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0.181179193,1.593127835,1.639344262,4.096776813,6.995509092,8.650541898,9.020180828,9.189018003,8.46546025,7.038591419,7.782231809,6.399052558,4.747953784,8.698498127,7.72734481,9.240063097,19.54684775,22.32500378,29.21202857,31.12302611,36.41545922,38.12907609,35.89011018,35.91493321,35.59795788,36.06559486,34.37682565,33.48812773,32.49214086,29.23546237,30.50436419,28.59155545,28.15757669,27.3346291,26.26575024,24.04658917,22.9913393,19.87907893,20.34156342,18.25575886,18.96372091,18.07694548,20.77969965,19.79810176,20.91228882,20.15527012,20.84204707,20.61866432
Estonia,EST,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,ETH,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
European Union,EUU,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.031040361,0.058165582,0.104943828,0.151187109,0.498018676,0.682169105,0.786593232,0.956872805,0.957148855,1.381250843,1.564864197,1.925342298,2.786191264,3.022449379,3.394884302,5.654875038,6.064905662,7.241884414,8.233095001,8.863022337,10.47372259,14.96462058,16.21499442,18.73351379,23.19341311,26.82928402,28.80531378,29.0289491,30.39413256,31.23473219,32.27662006,32.59605346,32.87139172,33.81241769,33.15220525,33.13092762,33.61221262,33.76471894,32.85037237,33.10829219,32.67972366,32.83053544,33.10700593,32.32026769,32.26305055,31.64034464,31.07237067,29.49361875,29.78487387,29.27049783,28.90236172,28.84252434,27.95115748,27.97017664,28.77238146,26.48026534
Fragile and conflict affected situations,FCS,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137411095,1.01227641,0.680139317,0.63622386,0.808979492,0.745145466,0.702150436,0.761718073,0.667836696,0.678098291,0.799119429,0.738993767,0.699777112,0.648450636,0.647408052,0.604719863,0.606822511,0.547114624,0.535110127,0.533319181,0
Finland,FIN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03673938,9.134669204,17.18013404,17.23317054,35.84785744,40.7431694,41.99350665,41.66096231,38.33574704,38.68590915,36.78888431,36.29310665,35.47206273,35.33847031,33.64777705,33.36509311,32.62659834,29.6003413,30.00858905,28.07432286,30.20411703,31.1442701,33.07657975,32.12387104,30.5735306,29.74451337,26.95609895,26.46164599,32.97016236,27.82826319,28.83008185,29.64924062,32.64371644,28.26189355,31.54650957,32.64688756,33.12797339,34.62860164,33.89798388
Fiji,FJI,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,FRA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.194513649,0.339241901,0.542717489,0.505094299,0.663351597,0.9922916,1.449288441,2.499016135,2.870793991,3.604887984,3.889744044,5.990413798,8.5233147,8.076906218,7.864723544,9.848133237,7.664543834,8.546448087,13.47940481,16.61752658,23.80454553,38.21282154,39.1136504,48.84259494,59.26924591,65.42034249,70.48642023,70.53410618,70.60440968,75.31732146,75.28325811,73.36828959,73.57324064,78.39558483,75.85046556,76.79768567,78.03833765,78.94266181,76.48649821,75.6362269,77.57369428,77.221128,78.89023355,78.55153303,78.81714758,79.04781079,79.05965945,77.99922662,77.25834297,77.21209129,75.94052651,79.5116603,75.96277983,74.70448631,78.23558829,77.62780083
Faroe Islands,FRO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Micronesia, Fed. Sts.",FSM,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,GAB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,GBR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1.602905988,1.737735325,2.299703264,3.652064148,4.45826825,7.7335786,10.02037084,11.21523696,11.76460019,12.24248742,10.48811761,10.7712038,11.18024714,9.950880036,12.34095198,11.20351564,13.13394774,14.20544493,12.99439367,12.82726984,13.03300935,13.72223045,16.18545621,18.11827976,19.25098789,20.72991561,19.73543118,18.31231518,20.69032977,22.94203246,20.6917279,21.95194055,24.05134243,27.77827864,27.16168652,26.75697542,27.1020546,28.1075663,27.55241928,26.04599589,22.72133556,23.56211817,22.84169061,22.42580867,20.44556556,20.6405244,19.17774445,16.03884256,13.63874958,18.52140745,16.41839156,18.95612172,19.55754204,19.86283065,19.01262478,20.91385318
Georgia,GEO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghana,GHA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gibraltar,GIB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,GIN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gambia, The",GMB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea-Bissau,GNB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,GRC,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grenada,GRD,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenland,GRL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,GTM,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guam,GUM,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guyana,GUY,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
High income,HIC,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.166956242,0.251042734,0.336196931,0.500410704,0.647665601,0.954352247,1.212541632,1.36463124,1.586890138,1.732443637,1.976166351,2.642660439,3.338259259,4.118781446,5.232026352,7.100136788,7.62740242,9.112208768,10.23061241,10.1766282,10.77279168,12.5379922,13.56675993,14.7919229,16.90062935,19.41355668,20.80036495,21.5427091,22.33089054,21.82332878,22.46668002,23.15065013,23.18001341,23.38329332,23.51739382,23.68601147,23.70013943,23.0732769,23.10095189,23.35069327,22.80184256,23.31053575,22.69759395,21.92390148,22.29391546,21.93609377,21.83871723,20.73702907,20.73869515,21.12024393,20.52723559,18.85381215,17.64034304,17.65794698,17.80769345,17.15014225
"Hong Kong SAR, China",HKG,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,HND,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heavily indebted poor countries (HIPC),HPC,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,HRV,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haiti,HTI,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,HUN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.58898798,14.31775843,24.18271384,26.45381984,36.9289724,45.99254267,46.95919678,48.28738219,45.80983213,44.07132713,41.91402096,41.91854394,41.23111294,40.41037333,39.46097127,37.50739446,37.25946289,40.29439345,38.79170671,38.59003789,32.25362425,35.34769194,38.69001007,37.53869322,36.72922923,37.02186134,42.95978612,42.17441332,43.54646159,45.59838314,50.73611936,53.24237888,52.18508997
IBRD only,IBD,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0.112776131,0.098227597,0.190466234,0.312283407,0.52343508,0.680614368,0.572131253,0.617521002,0.581367313,0.529971503,0.658021834,0.607675655,0.750911852,0.97146946,1.10253137,1.001995186,0.915832713,1.074647264,0.985962412,5.99144767,5.856728576,5.746146536,5.668530888,5.297086307,5.379924426,5.731008491,5.708684793,5.419457186,5.512902785,5.615983792,5.718247001,5.702732918,5.712117101,5.373479582,5.141155834,4.943821746,4.673206255,4.626192551,4.477409766,4.302376061,4.268935138,4.210766858,4.066285824,4.204937033,0.091654217
IDA & IBRD total,IBT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0.115808182,0.101039784,0.202135202,0.325671184,0.530553291,0.675540096,0.560612825,0.593647846,0.551674131,0.499712457,0.626055353,0.57926924,0.716726475,0.929342083,1.051587336,0.958503388,0.878698306,1.019412081,0.9299449,5.643700053,5.520172264,5.420096706,5.350245143,4.998398108,5.076024785,5.40763261,5.390207004,5.114837099,5.202431916,5.331676598,5.42756375,5.401738498,5.421659617,5.113899131,4.891601851,4.70766374,4.471728542,4.418033828,4.28878769,4.129585097,4.118870035,4.059569584,3.927058186,4.058548429,0.087607402
IDA total,IDA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0.172624328,0.150527702,0.400266037,0.542771571,0.653254079,0.607260611,0.38851237,0.207416869,0.084492653,0.001557545,0.109769337,0.125061584,0.152100408,0.208410841,0.202477853,0.234854359,0.258240515,0.118300019,0.013236679,0.120587695,0.155424599,0.232760925,0.1982536,0.198285988,0.180324403,0.126189143,0.133806796,0.098642179,0.132053857,0.635357507,0.691435631,0.498296859,0.489324275,0.720549804,0.608186313,0.534323519,0.71317952,0.376070525,0.650275628,0.724880057,1.081942117,0.920198353,0.995545425,0.962654652,0
IDA blend,IDB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0.364356912,0.336391759,0.87071612,1.257330995,1.437991937,1.351856025,0.892018555,0.463231961,0.182856852,0.003501324,0.244896273,0.277208475,0.322506827,0.42904579,0.420847198,0.481402534,0.506304114,0.226508937,0.025270951,0.229342837,0.297235759,0.433943451,0.372895518,0.375949514,0.344366659,0.245896811,0.258967186,0.194101434,0.270597741,1.333385564,1.452634257,1.026721931,1.008956502,1.502163549,1.28846744,1.14929126,1.584617905,0.855415954,1.505281112,1.692415485,2.556102578,2.183870463,2.307249824,2.232458316,0
Indonesia,IDN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDA only,IDX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isle of Man,IMN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,IND,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,1.792600627,1.606727551,3.291389637,2.876966014,3.056118055,3.401139988,2.296619764,2.515232137,2.55005717,2.492338613,2.282929041,1.429157066,2.333739182,2.370826328,2.677256752,2.462114712,2.269183274,2.38089391,1.701506155,2.097823265,1.730586113,1.99477432,1.495933157,1.445192458,1.884057971,2.047486519,2.133164649,2.366645426,2.427579383,2.966887138,3.311111905,3.176074771,2.731866812,2.487021028,2.420716098,2.429877072,2.058980309,1.759522841,2.031610091,2.681802217,3.00473879,2.926497419,2.874003318,2.790639431,0
Not classified,INX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,IRL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iran, Islamic Rep.",IRN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136220486,0.726376064,1.73224506,1.628497245,0
Iraq,IRQ,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,ISL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,ISR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,ITA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0.454763045,3.146747749,4.249703368,4.321415787,3.275826232,2.495858,1.531766595,2.726273863,2.715461588,2.708112387,2.183217988,2.314155028,2.606703343,2.353152062,2.052037488,2.557778176,1.468164627,1.203440269,1.512679236,3.742039092,3.21083344,3.833864036,3.85432157,4.636438233,0.08774938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,JAM,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,JOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,JPN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0.279264603,0.246153846,0.367714653,0.349705929,1.296505073,2.08931836,2.231618511,2.085790965,4.310729666,5.310200234,6.721802316,5.980493831,10.63391493,12.02600198,14.42559442,15.13417753,17.69958909,18.602293,20.86921921,23.9268541,25.07867633,26.33311408,23.88058305,23.04050095,23.18152281,23.69326841,24.68432028,27.27229956,27.61648907,29.13073092,29.6545762,30.62836821,31.73279914,29.64727518,29.59758917,29.85069891,27.02754191,22.20327851,25.44655487,26.98463296,26.84276037,22.87438388,23.4420791,26.18477324,25.281914,9.471487621,1.508472202,0.878001822,0,0.911553166
Kazakhstan,KAZ,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,KEN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyz Republic,KGZ,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,KHM,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiribati,KIR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Kitts and Nevis,KNA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
